#,"Anchor Text","Referring Domains Total","Referring Domains with Anchor (Percent %)","Referring Domains Dofollow (desc)","Referring Domains Dofollow with Anchor (Percent %)","Referring Pages Count","Referring Pages with Anchor (Percent %)","First Seen","Last Check"
87,gmt-clinic.ru/biorevitalizaciy...bezynekcionnaya,1,0.23,1,0.30,5,0.10,"2019-08-15 21:32:29","2020-05-30 02:36:49"
88,gmt-clinic.ru/botulinoterapiy…,1,0.23,1,0.30,1,0.02,"2018-11-21 18:05:25","2019-12-09 21:59:53"
89,gmt-clinic.ru/n/clinic/flebologiya/leche...roterapiya-foam-form,1,0.23,1,0.30,1,0.02,"2019-09-24 09:33:49","2019-11-19 02:31:13"
90,gmt-clinic.ru/n/clinic/kosmet…,1,0.23,1,0.30,1,0.02,"2017-08-16 18:26:25","2020-01-06 00:33:47"
91,"gmt-clinik: увеличение груди (мамопластика)",1,0.23,1,0.30,1,0.02,"2014-12-31 11:25:08","2020-02-23 08:43:41"
92,gmtсlinic,1,0.23,1,0.30,1,0.02,"2015-07-04 06:52:12","2019-01-18 21:30:28"
93,gtm-clinic,1,0.23,1,0.30,3,0.06,"2018-06-19 07:04:13","2020-04-30 07:34:07"
94,http://gmt-clinic.ru...fini-igolchatiy,1,0.23,1,0.30,1,0.02,"2018-07-01 18:32:40","2019-11-17 00:22:39"
95,http://gmt-clinic.ru...nic/flebologiya,1,0.23,1,0.30,1,0.02,"2018-11-17 17:15:00","2019-11-11 18:51:14"
96,"http://gmt-clinic.ru/,",1,0.23,1,0.30,14,0.28,"2018-10-25 03:57:50","2020-06-06 22:30:10"
97,http://gmt-clinic.ru/3d-lifting-na-a...ini-igolchatiy,1,0.23,1,0.30,8,0.16,"2017-10-29 18:40:04","2019-12-10 23:09:40"
98,http://gmt-clinic.ru/3d-lifting-na-apparate-infini,1,0.23,1,0.30,5,0.10,"2017-07-05 23:04:32","2020-06-16 01:17:43"
99,http://gmt-clinic.ru/biorevitali...-bezynekcionnaya,1,0.23,1,0.30,16,0.31,"2018-06-22 17:24:51","2020-06-10 04:30:07"
100,http://gmt-clinic.ru/frakcionnoe-lazernoe-omolozhenie,2,0.46,1,0.30,3,0.06,"2018-04-02 15:45:56","2020-01-03 18:19:43"
101,http://gmt-clinic.ru/konturnaya-plastika-lica-skul,1,0.23,1,0.30,4,0.08,"2018-09-24 08:25:50","2020-03-28 06:13:35"
102,http://gmt-clinic.ru/n/clinic/dermatologiya/lazernoe-udalenie-novoobrazovanij,1,0.23,1,0.30,4,0.08,"2019-02-08 10:30:52","2019-12-14 01:08:40"
103,http://gmt-clinic.ru/n/clinic/dietologiya/bioimpedansiometriya,1,0.23,1,0.30,1,0.02,"2016-01-25 19:59:55","2019-11-14 04:07:26"
104,http://gmt-clinic.ru/n/clinic/ginekologiya,2,0.46,1,0.30,2,0.04,"2018-06-20 17:38:10","2020-05-05 17:56:54"
105,http://gmt-clinic.ru/n/clinic/ko...e-mediostar-next,1,0.23,1,0.30,6,0.12,"2017-11-23 12:52:12","2019-12-13 04:57:16"
