#,"Total Backlinks","Domain Rating","URL Rating (desc)","Referring Domains","Referring Page URL","Referring Page Title","Internal Links Count","External Links Count","Link URL",TextPre,"Link Anchor",TextPost,Type,"Backlink Status","First Seen","Last Check","Day Lost",Language,Traffic,Keywords,"Js rendered","Linked Domains"
1,1,23,28,55,https://centerfis.com/,"Глазная клиника Фёдоровой Ирины Святославны – Центр ФИС",29,11,https://www.frauklinik.ru/,,,,"Dofollow, Image",,"2020-01-04 16:37:08","2020-06-13 08:21:02",,,25,85,,10
2,2,11,20,18,https://sportnoj.ru/,"Операции на молочной железе у Портного Сергея Михайловича",20,7,http://www.frauklinik.ru/,,www.frauklinik.ru,,Dofollow,,"2019-05-30 20:32:28","2020-06-12 22:47:12",,ru,2.8,4,,5
3,2,64,20,17,http://art-beads.sitecity.ru/,"Бисер. Личная галерея Татьяны Манковой. Gallery of bead-works.",15,9,http://www.frauklinik.ru/,Клиника,"пластической хирургии","Фрауклиник. Худеем под душем Шарко в центре Трио",Dofollow,,"2015-03-30 00:48:17","2020-05-04 11:05:09",,ru,0,0,,7
4,36,90,18,1,http://link.2gis.ru/1.2/5EBC35FE/webapi/20200301/project32/70000001021373754/altdir.ru/rjcoo408496H311311IGGGG2x1n7ht73G6G74B9H4H75G3H1wjui7B629AG3G1I70346IJ4Judh3uv188808314969HH1JB251?http://www.frauklinik.ru,,0,1,http://www.frauklinik.ru/,,перейти,.,"Dofollow, Content",,"2020-03-30 07:08:27","2020-03-30 07:08:27",,,0,0,,1
5,1,93,15,,https://yandex.ru/yaca/cat/Private_Life/Beauty/Plastic_surgery/,"Яндекс.Каталог: Пластическая хирургия",31,24,http://www.frauklinik.ru/,,"«Frauklinik» — клиника пластической хирургии",,Dofollow,,"2016-04-24 03:20:48","2016-07-31 08:21:15",,ru,,,,13
6,1,85,15,1,https://www.kp.ru/guide/tseny-na-rinoplastiku.html,"Цены на ринопластику: сколько стоит пластика носа в Москве?",61,20,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","представлен полный перечень услуг, которые оказывают в медицинском центре. Также",Nofollow,,"2019-12-17 13:57:06","2019-12-17 13:57:06",,ru,1343,258,,11
7,2,85,15,1,https://www.kp.ru/guide/skol-ko-stoit-blefaroplastika.html,"Сколько стоит блефаропластика в Москве: виды операций и цены",62,21,https://www.frauklinik.ru/,"* ООО","«Фрау Клиник»","осуществляет медицинскую деятельность на основании лицензий, выданных Департаментом здравоохранения города",Nofollow,,"2019-12-24 13:32:33","2019-12-24 13:32:33",,ru,1174,47,,11
8,1,85,14,0,https://www.kp.ru/guide/korrektsija-formy-nosa.html,"Коррекция формы носа: как изменить форму носа и сколько это стоит в Москве?",61,20,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","представлен полный перечень услуг, оказываемых центром эстетической медицины. Там же",Nofollow,,"2019-12-19 06:32:35","2019-12-19 06:32:35",,ru,813,465,,11
9,2,44,13,1,https://chudo.tech/2020/03/08/vypusk-programmy-chudo-tehniki-ot-8-marta-2020/,"Выпуск программы «Чудо техники» от 8 марта 2020 | Чудо техники",66,23,https://www.frauklinik.ru/,"и косметологии профессора Блохина С.Н. и доктора Вульфа И.А. «","Frau Klinik","» за прекрасное сотрудничество, профессионализм и неоценимую помощь в создании","Dofollow, Content",,"2020-04-09 13:02:14","2020-04-28 07:31:40",,ru,0,0,,19
10,13,62,13,1,https://www.kleo.ru/consult/plastich/questions_616.shtml,"Нужно ли с течением времени удалять имплантаты?",100,8,http://www.frauklinik.ru/,,www.frauklinik.ru,,Nofollow,,"2019-08-18 01:27:39","2020-05-16 08:52:54",,ru,0,0,,8
11,1,85,13,0,https://www.kp.ru/guide/abdominoplastika.html,"Абдоминопластика: виды операций, цены, где сделать пластика живота в Москве?",61,18,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","можно ознакомиться с полным перечнем услуг, оказываемых в центре эстетической",Nofollow,,"2019-12-11 14:44:55","2019-12-11 14:44:55",,ru,936,325,,11
12,1,85,13,0,https://www.kp.ru/guide/blefaroplastika.html,"Блефаропластика верхних и нижних век: что это такое, как ее выполняют, виды процедур",61,21,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","можно получить полную информацию обо всех услугах, оказываемых лечебным учреждением,",Nofollow,,"2019-12-11 09:13:31","2019-12-11 09:13:31",,ru,1436,287,,11
13,126,12,12,0,https://www.topestet.ru/catalog/,"Поиск специалиста",85,9,http://www.frauklinik.ru/,,www.frauklinik.ru,,Dofollow,,"2019-09-15 14:37:15","2020-05-10 00:48:37",,,0,0,,6
14,2,28,12,6,http://melsmon-russia.ru/,"Melsmon - РџР»Р°С†РµРЅС‚Р°СЂРЅС‹Р№ РїСЂРµРїР°СЂР°С‚",0,20,http://www.frauklinik.ru/,,frauklinik.ru,,Dofollow,,"2020-05-22 04:54:50","2020-06-08 11:16:09",,,0.03,6,,13
15,2,83,12,0,https://yandex.com.tr/profile/1221754794,Yandex,21,1,http://www.frauklinik.ru/,,frauklinik.ru,,Dofollow,,"2020-01-29 19:51:51","2020-04-24 12:02:41",,tr,0,0,,1
16,1,81,12,,https://yandex.ua/maps/org/tsentr_krasoty_i_zdorovya_frau_klinik/1221754794/,"Центр красоты и здоровья Фрау Клиник - пластична хірургія, метро Проспект Миру, Россия, Центральный федеральный округ, Москва, улица Гиляровского, 55 — Яндекс.Карти",24,15,http://www.frauklinik.ru/,,www.frauklinik.ru/,,"Dofollow, Content",,"2018-02-01 23:04:05","2018-02-01 23:04:05",,uk,,,,9
17,3,77,12,1,https://maps.me/catalog/health/amenity-clinic/country-rossiyskaya-federaciya/,"Doctor's offices Russia - clinic directory: addresses, phone numbers, hours, and websites",45,25,http://www.frauklinik.ru/,Website:,http://www.frauklinik.ru/,,Nofollow,,"2018-12-11 10:47:16","2020-03-20 21:07:43",,,0,0,,14
18,5,82,12,0,http://s2.kp.cdnvideo.ru/guide/mammoplastika.html,"Маммопластика: методы, виды имплантатов, цены и что важно знать?",47,40,https://www.frauklinik.ru/,"* ООО","«Фрау Клиник»","осуществляет медицинскую деятельность на основании лицензий, выданных Департаментом здравоохранения города",Nofollow,,"2020-06-07 04:58:56","2020-06-07 04:58:56",,ru,0,0,,14
19,1,82,12,0,http://s2.kp.cdnvideo.ru/guide/abdominoplastika.html,"Абдоминопластика: виды операций, цены, где сделать пластика живота в Москве?",47,38,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","можно ознакомиться с полным перечнем услуг, оказываемых в центре эстетической",Nofollow,,"2020-06-07 04:59:03","2020-06-07 04:59:03",,ru,0,0,,14
20,1,82,12,0,http://s2.kp.cdnvideo.ru/guide/blefaroplastika.html,"Блефаропластика верхних и нижних век: что это такое, как ее выполняют, виды процедур",47,41,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","можно получить полную информацию обо всех услугах, оказываемых лечебным учреждением,",Nofollow,,"2020-06-07 04:07:18","2020-06-07 04:07:18",,ru,0,0,,14
21,1,82,12,0,http://s2.kp.cdnvideo.ru/guide/korrektsija-formy-nosa.html,"Коррекция формы носа: как изменить форму носа и сколько это стоит в Москве?",47,40,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","представлен полный перечень услуг, оказываемых центром эстетической медицины. Там же",Nofollow,,"2020-06-07 04:58:55","2020-06-07 04:58:55",,ru,0,0,,14
22,1,82,12,0,http://s2.kp.cdnvideo.ru/guide/rinoplastika.html,"Ринопластика: виды и методы пластики носа, и где сделать ринопластику в Москве?",47,39,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","имеется полный перечень услуг, оказываемых московским многопрофильным центром эстетической медицины,",Nofollow,,"2020-06-07 04:59:13","2020-06-07 04:59:13",,ru,0,0,,14
23,1,82,12,0,http://s2.kp.cdnvideo.ru/guide/tseny-na-rinoplastiku.html,"Цены на ринопластику: сколько стоит пластика носа в Москве?",47,40,https://www.frauklinik.ru/,"P. S.На сайте","«Фрау Клиник»","представлен полный перечень услуг, которые оказывают в медицинском центре. Также",Nofollow,,"2020-06-07 04:59:00","2020-06-07 04:59:00",,ru,0,0,,14
24,2,55,12,1,http://www.orgpage.ru/moskva/frau-klinik-tsentr-krasoty-i-2240387.html,"Фрау Клиник Москва - телефон, адрес, контакты. Отзывы о Фрау Клиник (Мещанский район), вакансии",42,16,http://www.frauklinik.ru/,Сайт:,www.frauklinik.ru,,Nofollow,,"2018-11-05 18:24:58","2020-05-17 12:10:57",,ru,0,1,,9
25,3,80,12,0,https://rutube.ru/video/b9e40c2d832bc20b407a10432066bd85/,"ЭСТЕТИКА. Профессор, д.м.н., Блохин С.Н. Блефаропластика. Часть 2. Когда делать, реабилитация смотреть онлайн видео от Журнал Красота & Здоровье в хорошем качестве. — Видеохостинг Rutube",65,28,https://www.frauklinik.ru/,"СССР, руководитель сети клиник пластической хирургии и косметологии ""Фрау Клиник""",https://www.frauklinik.ru/,"О том, как предотвратить старение кожи вокруг глаз и опущение",Nofollow,,"2020-04-22 22:32:16","2020-04-22 22:32:16",,ru,0,0,,14
26,3,80,12,0,https://rutube.ru/video/b85884a16365f962dfadc23b73e25faa/,"ЭСТЕТИКА. Профессор, д.м.н. Блохин С.Н. Абдоминопластика. Виды смотреть онлайн видео от Журнал Красота & Здоровье в хорошем качестве. — Видеохостинг Rutube",67,27,https://www.frauklinik.ru/,"СССР, руководитель сети клиник пластической хирургии и косметологии ""Фрау Клиник""",https://www.frauklinik.ru/,"______________________________________________________ Заходите на официальный сайт журнала ""КРАСОТА & ЗДОРОВЬЕ"": https://www.kiz.ru/",Nofollow,,"2020-05-03 09:36:58","2020-05-03 09:36:58",,en,0,0,,14
27,3,62,11,2,https://eva.ru/beauty/news/read-samyj-izvestnyj-plasticheskij-khirurg-sergej-blokhin-v-pryamom-ehfire-rasskazhet-chto-na-samom-dele-tvoritsya-v-italii-66691.htm,"Самые известные пластические хирурги Сергей Блохин и Игорь Вульф в прямом эфире расскажут, что на самом деле творится в Италии",69,13,https://www.frauklinik.ru/,,"Frau Klinik",,"Dofollow, Content",,"2020-04-03 23:51:51","2020-06-10 03:14:59",,ru,0,0,,9
28,1,62,11,2,https://eva.ru/novosti-shou-biznesa/read-zachem-mat-pyaterykh-detej-vozvrashchaet-nevinnost--otvet--v-medicine-66271.htm,"Зачем мать пятерых детей возвращает невинность? Ответ — в медицине",73,11,https://www.frauklinik.ru/,,"Фрау Клиник",,"Dofollow, Content",,"2020-03-14 00:51:28","2020-06-05 14:06:34",,ru,0,1,,8
29,2,61,11,2,https://instyle.ru/krasota/trends/komu-doveryaet-svoi-roskoshnye-volosy-idealnoe-litso-i-telo-bloger-kristina-dudkova/,"Блогер Кристина Дудкова",68,15,https://www.frauklinik.ru/,,"Frau Klinik",,Dofollow,,"2020-04-10 05:26:18","2020-06-10 08:33:52",,ru,2.4,2,,8
30,2,73,11,1,https://medportal.ru/enc/plasurgery/reading/Crisalix-modelling/,"«Crisalix»: увидеть результат пластической операции на консультации — это реально!. Пластическая хирургия",49,19,http://www.frauklinik.ru/,"узнать более подробную информацию Вы можете в клинике пластической хирургии","Frau Klinik — Фрау Клиник",.,"Nofollow, Content",,"2018-07-15 07:13:36","2020-06-07 12:04:39",,ru,0,3,,13
31,2,73,11,1,https://medportal.ru/enc/vessels/varix/men-phlebeurysm/,"Варикоз у мужчин: миф или реальность. Болезни сосудов",38,17,http://www.frauklinik.ru/,"узнать более подробную информацию Вы можете в клинике пластической хирургии","Frau Klinik — Фрау Клиник",". Клиника пластической хирургии профессора Блохина и доктора Вульфа","Nofollow, Content",,"2019-08-19 17:26:57","2020-06-13 06:09:46",,ru,70,17,,11
32,3,71,11,0,https://asktel.ru/moskva/salony_krasoty/page125/,"Салоны красоты в Москве – страница 125 – AskTel",198,23,http://www.frauklinik.ru/,,www.frauklinik.ru,,Nofollow,,"2019-09-19 19:07:41","2020-05-06 04:41:35",,ru,0,0,,19
33,2,77,11,0,https://ru.maps.me/catalog/health/amenity-clinic/country-rossiyskaya-federaciya/city-moskva-1686293227/?page=68,"Поликлиники в городе Москва, Россия - каталог поликлиник: адреса, телефоны, время работы, сайт - страница 68",46,38,http://www.frauklinik.ru/,Сайт:,http://www.frauklinik.ru/,,Nofollow,,"2020-06-12 16:30:22","2020-06-12 16:30:22",,ru,0,0,,22
34,2,35,11,4,https://salonymoskvy.ru/salon/klinika-plasticheskoi-hirurgii-i-kosmetologii-frau-klinik-v-podsosenskom-pereulke-6506,"Клиника пластической хирургии и косметологии Frau Klinik в Подсосенском переулке в Москве ✅ цены на процедуры, отзывы о салоне красоты и СПА, фото, адрес, телефон 🚩 Салоны красоты в Москве на salonymoskvy.ru",90,2,http://www.frauklinik.ru/,,www.frauklinik.ru/,,Nofollow,,"2017-12-11 02:55:22","2020-06-06 04:10:44",,ru,0,3,,1
35,2,70,11,0,https://www.infox.ru/press/news/178157-kak-nuzno-pitatsa-ctoby-imet-krasivye-agodicy,"Как нужно питаться, чтобы иметь красивые ягодицы?",47,8,http://www.frauklinik.ru/,"котором оказываются подобные услуги. В последнее время особой популярностью пользуется","клиника Блохина",". Во многом это объясняется высоким уровнем квалификации практикующего в","Nofollow, Content",,"2017-07-30 22:36:03","2020-03-01 23:28:07",,ru,0,0,,6
36,1,48,11,1,https://www.darievna.ru/page/mammoplastika-uvelichenie-grudi-ili-korrekcija-bjusta,"Маммопластика. Увеличение груди или коррекция бюста",35,13,https://www.frauklinik.ru/,Наша,"клиника пластической хирургии","использует только современные методики, среди которых множество авторских, разработанных профессором","Dofollow, Content",,"2020-06-13 10:07:08","2020-06-13 10:07:08",,ru,0,0,,10
37,1,65,11,1,https://letidor.ru/zdorove/5-glavnykh-voprosov-o-neprokhodimosti-matochnykh-trub.htm,"5 главных вопросов о непроходимости маточных труб - Летидор",29,11,https://www.frauklinik.ru/,"«Летидора» рассказала Татьяна Викторовна Подольская, врач высшей категории, акушер-гинеколог клиники","Frau Klinik.",,Nofollow,,"2020-02-22 08:41:54","2020-06-12 15:31:23",,ru,0.08,67,,9
38,2,65,11,1,http://rsmu.ru/3831.html,"РНИМУ им. Н.И. Пирогова - Клинические базы",175,20,http://www.frauklinik.ru/,,"«Фрау Клиник»",,Dofollow,,"2020-06-06 23:00:25","2020-06-06 23:00:25",,,0,0,,15
39,2,74,11,0,https://www.cosmo.ru/forumn/topic/182010-грудь-пластика/?page=9,"Грудь, пластика - Страница 9 - Здоровье - КосмоФорум",82,185,http://www.frauklinik.ru/,"В общем, происходило все в Frau Klinik, вот","их сайт",", если кому-то интересно или кто-то собирается. Могу ответить на",Dofollow,,"2017-04-29 02:20:01","2020-06-05 23:21:45",,ru,0,0,,15
40,2,62,11,1,https://www.kleo.ru/items/news/2014/12/17/charm_smile.shtml,"Контурная пластика губ: Очарование улыбки",47,14,http://www.frauklinik.ru/,"Одной из таких методик, применяемых в","клинике пластической косметологии и хирургии Frau Klinik,","является контурная пластика губ.Это идеальная технология и отличный вариант для","Nofollow, Content",,"2020-05-31 16:13:36","2020-06-13 02:42:42",,ru,0,0,,9
41,1,73,10,0,https://medportal.ru/enc/gynaecology/reading/91/,"Молочница крупным планом - Популярные статьи - Гинекология",83,8,http://www.frauklinik.ru/,,"Клиника пластической хирургии и косметологии профессора Блохина и доктора Вульфа",,Nofollow,,"2018-10-20 17:27:19","2020-04-14 20:57:09",,ru,0,1,,4
42,1,73,10,0,https://medportal.ru/redirect?url=/clinics/guide/560/,,0,1,http://www.frauklinik.ru/,,,,"Dofollow, Redirect",,"2020-03-31 00:01:38","2020-03-31 00:01:38",,,0,0,,1
43,2,73,10,0,https://medportal.ru/enc/plasurgery/reading/52/,"Ринопластика по медицинским показаниям. Пластическая хирургия",44,15,http://www.frauklinik.ru/,"дыхания и связанные с этим головные боли). Редакция благодарит специалистов","клиники пластической хирургии Frau Klinik","за помощь в подготовке материала.","Dofollow, Content",,"2017-10-04 09:27:27","2020-06-10 10:49:46",,ru,7,27,,10
44,1,73,10,0,https://medportal.ru/enc/gynaecology/reading/138/,"Зуд и сухость в интимной зоне – 100% решение проблемы - Популярные статьи - Гинекология",62,10,http://www.frauklinik.ru/,"Записаться на консультацию и узнать более подробную информацию Вы можете в клинике пластической хирургии","Frau Klinik — Фрау Клиник",.,"Nofollow, Content",,"2018-12-15 21:24:38","2020-04-26 23:45:27",,ru,0.49,12,,5
45,1,71,10,0,http://asktel.ru/moskva/plasticheskoj_hirurgii/frau_klinik/,"Фрау Клиник, центр красоты и здоровья, Москва, Гиляровского, 55 - вход с ул. Банный проезд – отзывы, сайт, телефон",14,2,http://www.frauklinik.ru/,Сайт:,www.frauklinik.ru,,"Nofollow, Content",,"2019-03-06 15:09:05","2019-06-23 00:52:10",,ru,0.10,6,,2
46,2,72,10,0,https://www.similartech.com/websites/frauklinik.ru,"Frauklinik.ru Technology Profile: 37 Web Technologies in Use",138,9,http://www.frauklinik.ru/,frauklinik.ru,,,Nofollow,,"2020-06-09 01:47:31","2020-06-09 01:47:31",,en,,,,6
47,1,27,10,2,http://www.lesyaka.ru/post462093461/,"Лифтинг век: верните взгляду молодость!. Обсуждение на LiveInternet - Российский Сервис Онлайн-Дневников",153,152,https://www.frauklinik.ru/,"Статья написана по материалам сайта",www.frauklinik.ru,.,"Dofollow, Content",,"2019-10-31 21:45:21","2020-05-10 11:36:18",,ru,0,0,,14
48,2,71,10,0,http://prlog.ru/analysis/frauklinik.ru,"Frauklinik.ru - анализ сайта, seo характеристики сайта - фрауклиник точка ру",36,145,http://www.frauklinik.ru/,,frauklinik.ru/,,Nofollow,,"2020-06-08 06:49:29","2020-06-08 06:49:29",,ru,0,0,,35
49,2,71,10,0,http://prlog.ru/analysis/plastic-surgery.ru,"Plastic-Surgery.ru - анализ сайта, seo характеристики сайта - пластик-сургеры точка ру",44,151,http://www.frauklinik.ru/,,,frauklinik.ru,"Nofollow, Image",,"2020-06-12 13:13:26","2020-06-12 13:13:26",,,0,0,,44
50,1,55,10,1,https://123ru.net/mix/221361480/,"Лифтинг век: верните взгляду молодость! Все новости — все новости (вчера, сегодня, сейчас) от 123ru.net",124,72,https://www.frauklinik.ru/,"Статья написана по материалам сайта",www.frauklinik.ru,.,"Nofollow, Content",,"2020-04-17 22:30:03","2020-04-17 22:30:03",,ru,0,0,,17
51,4,54,10,1,https://yellmed.ru/medicinskie-centry/frau-klinik-frau-klinik,"Фрау Клиник | Frau Klinik Медицинский центр – описание компании, схема проезда",92,15,http://www.frauklinik.ru/,,http://frauklinik.ru,,Nofollow,,"2020-05-29 06:44:55","2020-06-12 08:10:41",,ru,0.36,4,,8
52,4,51,10,1,https://www.kleos.ru/plastika/intervyu-s-rukovoditelem-meditsinskoij-konserzh-sluzhby-frau-klinik/,"Интервью с руководителем медицинской консьерж-службы «Frau Klinik»",73,12,http://www.frauklinik.ru/,,"Клиника пластической хирургии профессора Блохина и доктора Вульфа",,"Nofollow, Content",,"2016-12-16 19:43:47","2020-06-13 09:21:04",,ru,0,0,,7
53,3,51,10,1,https://www.kleos.ru/plastika/premiya-luchshaya-tv-peredacha-o-krasote-byla-vruchena-professoru-blohinu/,"Профессор Сергей Блохин получил очередную награду",73,11,http://www.frauklinik.ru/,"на консультацию и узнать более подробную информацию Вы можете в","клинике пластической хирургии Frau Klinik - Фрау Клиник",.,"Nofollow, Content",,"2018-01-14 14:44:38","2020-04-08 21:31:31",,ru,0,0,,8
54,2,68,10,0,https://hipdir.com/moscow/p/centr-krasoty-i-zdorovya-frau-klinik-prospekt-mira/,"Центр красоты и здоровья Фрау Клиник (Больничный) 💋 — отзывы, телефон, адрес и время работы клиники пластической хирургии в Москве | HipDir",76,2,http://www.frauklinik.ru/,,www.frauklinik.ru,,Nofollow,,"2017-08-22 00:22:49","2020-06-11 11:56:40",,ru,0,0,,1
55,1,28,10,0,https://newsplastic.ru/frau-klinik/,"Фрау Клиник (Frau Klinik) - Отзывы",76,9,http://www.frauklinik.ru/,Сайт:,www.frauklinik.ru,,Nofollow,,"2018-07-03 13:31:42","2020-05-03 23:52:16",,ru,0,0,,6
56,2,68,10,0,https://24smi.org/news/110520-51-letniaia-kseniia-strizh-vziala-rebenka-iz-detsk.html,"51-летняя Ксения Стриж взяла ребенка из детского дома - 24СМИ",21,17,http://www.frauklinik.ru/,"Ксения Стриж,","Frau Klinik",,"Nofollow, Content",,"2018-07-31 07:33:51","2020-06-12 05:27:10",,,0,0,,12
57,2,60,10,0,http://www.webviki.ru/frauklinik.ru,"Frauklinik.ru - Frau Klinik | Клиника пластической хирургии и косметологии",46,10,http://www.frauklinik.ru/,,"Гото Frauk­li­nik.ru",,Nofollow,,"2020-06-05 22:23:41","2020-06-05 22:23:41",,ru,0,0,,6
58,46,49,10,1,https://www.tecrussia.ru/plasticheskie-kliniki/clinic-moscow/493-frau-klinik.html,"Фрау Клиник (Frau Klinik) – клиника пластической хирургии и косметологии",182,19,http://www.frauklinik.ru/,,www.frauklinik.ru,,Nofollow,,"2019-07-14 23:56:03","2020-06-08 18:14:24",,ru,0.07,4,,12
59,3,29,10,1,http://vseokrasote.ru/blog/plastic/17828.html,"Смотрим на фото в статье и в зеркало на себя! / Пластическая хирургия / ВсеОкрасоте.ру",143,5,http://www.frauklinik.ru/,"Россия, Москва, «",Фрауклиник,"», ул. Гиляровского, 55. Тел.:","Dofollow, Content",,"2016-05-18 06:10:43","2020-06-09 15:24:21",,ru,0,0,,4
60,2,29,10,1,http://vseokrasote.ru/blog/plastic/16677.html,"Беспроцентный кредит на пластические операции от «Фрауклиник»! / Пластическая хирургия / ВсеОкрасоте.ру",146,5,http://www.frauklinik.ru/,Сайт:,www.frauklinik.ru,,"Dofollow, Content",,"2015-07-22 01:12:21","2020-06-05 06:47:44",,ru,0,0,,4
61,2,29,10,1,http://vseokrasote.ru/blog/plastic/17454.html,"Вся правда о мастопексии от профессора Блохина / Пластическая хирургия / ВсеОкрасоте.ру",141,7,http://www.frauklinik.ru/,"В клинике пластической хирургии и косметологии «",Фрауклиник,"» предлагают бескомпромиссный вариант борьбы с увяданием груди. Мастопексия,","Dofollow, Content",,"2020-06-02 10:52:24","2020-06-02 10:52:24",,ru,0,0,,4
62,2,29,10,1,http://vseokrasote.ru/blog/plastic/17851.html,"Скидки на пластические операции / Пластическая хирургия / ВсеОкрасоте.ру",141,7,http://www.frauklinik.ru/,"2012 года лидер рынка эстетической медицины «",ФрауКлиник,"» приступила к широкой рекламной кампании своего специалиста.","Dofollow, Content",,"2015-08-16 10:34:36","2020-06-02 08:38:51",,ru,0,0,,5
63,2,29,10,1,http://vseokrasote.ru/blog/plastic/23623.html,"Маммопластика у профессора Блохина бесплатно! / Пластическая хирургия / ВсеОкрасоте.ру",150,7,http://www.frauklinik.ru/,"хирургии «","Фрау Клиник","» или по телефонам:","Dofollow, Content",,"2020-06-04 12:01:38","2020-06-04 12:01:38",,ru,0,0,,4
64,2,54,10,1,http://www.topmillion.net/domain-list-855,"Alexa top domain list || page 855",22,1514,http://www.frauklinik.ru/,,frauklinik.ru,,Nofollow,,"2020-05-30 10:19:44","2020-06-10 08:27:53",,,,,,1023
65,1,64,10,0,https://peopletalk.ru/article/eto-kasaetsya-kazhdogo-den-borby-s-onkologiej-gde-projti-besplatnoe-obsledovanie/,"Это касается каждой девушки: день борьбы с онкологией. Где пройти бесплатное обследование?",85,12,https://www.frauklinik.ru/,"В клинике","Frau Klinik","по промокоду Peopletalk ты можешь пройти бесплатный маммологический чек-ап.","Dofollow, Content",,"2019-10-16 14:40:32","2020-06-11 13:34:14",,ru,0,0,,10
66,2,63,10,0,https://domains.tntcode.com/ip/195.208.0.102,"Domains on ip 195.208.0.102",451,471,http://www.frauklinik.ru/,frauklinik.ru,,,Nofollow,,"2020-06-11 09:51:59","2020-06-11 09:51:59",,,0,0,,453
67,3,26,10,10,http://diamond-beauty.ru/2016/avtorskie_metodiki_plasticheskaya_hirurgiya,"Лучшая авторская методика",4,4,http://www.frauklinik.ru/,Сайт:,www.frauklinik.ru,,"Dofollow, Content",,"2019-01-22 19:41:47","2020-06-09 09:09:26",,,0,0,,3
68,2,61,10,0,http://fizio.bas-net.by/sarg/daily/16Dec2019-17Dec2019/192.168.3.184/192.168.3.184.html,,838,853,http://www.frauklinik.ru:443/,,www.frauklinik.ru:443,,Dofollow,,"2020-05-11 17:41:13","2020-05-11 17:41:13",,,0,0,,348
69,3,44,10,0,http://chudo.tech/2019/09/01/chem-mogut-byt-opasny-sinyaki-rasskazyvaem/,"Чем могут быть опасны синяки для человека? | Чудо техники",49,14,http://www.frauklinik.ru/,"— Клинику","Frau Klinik","за использование современных технологий в борьбе с синяками и демонстрацию","Dofollow, Content",,"2019-10-13 06:48:14","2020-03-06 18:52:14",,ru,0,13,,10
70,1,42,10,0,https://moscow.big-book-med.ru/company/108605/,"Frauklinik – Москва, улица Гиляровского, 55 – оставить отзыв, посмотреть фото, телефон, сайт, группу ВКонтакте.",155,5,http://www.frauklinik.ru/,,http://www.frauklinik.ru/,,Dofollow,,"2018-11-07 06:06:01","2020-05-05 11:30:22",,ru,0,0,,4
71,4,58,10,0,"https://publicwww.com/websites/""photo4.jpg""/3","""photo4.jpg"" - 20062 Web pages - PublicWWW.com",32,25,https://www.frauklinik.ru/,,,https://www.frauklinik.ru/,"Nofollow, Content",,"2020-02-07 00:32:34","2020-05-08 00:25:00",,en,0,0,,22
72,4,56,9,0,https://izhevsk.ru/forummessage/91/451371-9.html,"пластические операции страница 9",161,8,http://www.frauklinik.ru/,"если кого-то интересуют контакты, вот",ссылка,.,Dofollow,,"2018-05-24 02:24:33","2020-03-20 11:56:49",,ru,0,0,,5
73,2,63,9,0,https://yandex.uz/profile/175698762838,Яндекс,18,3,http://www.frauklinik.ru/,,frauklinik.ru,,Dofollow,,"2020-02-23 00:14:14","2020-02-23 00:14:14",,ru,0,0,,3
74,16,56,9,0,http://sitegur.com/omegaclinic.ru,omegaclinic.ru,17,16,http://www.frauklinik.ru/,frauklinik.ru,,,Nofollow,,"2020-06-04 16:08:34","2020-06-04 16:08:34",,en,0,0,,11
75,2,56,9,0,http://sitegur.com/frauklinik.ru,frauklinik.ru,17,23,http://www.frauklinik.ru/,,frauklinik.ru,,Nofollow,,"2020-06-03 23:34:54","2020-06-03 23:34:54",,en,0,0,,11
76,1,54,9,0,https://yellmed.ru/medicinskie-centry/frau-klinik-frau-klinik-na-lefortovskom,"Фрау Клиник | Frau Klinik на Лефортовском Медицинский центр – описание компании, схема проезда",92,12,https://www.frauklinik.ru/,,https://frauklinik.ru,,Nofollow,,"2020-05-25 14:05:16","2020-06-08 22:07:31",,ru,0,0,,8
77,2,9,9,2,http://plastic-review.com/column/date/2015-10-20,"Пластический хирург Сергей Блохин",67,16,http://www.frauklinik.ru/,,,"Более подробную информацию о проекте «На 10 лет моложе» вы","Dofollow, Image, Content",,"2020-06-04 07:05:05","2020-06-11 15:44:39",,ru,0,0,,8
78,2,9,9,2,http://plastic-review.com/publications/date/2013-12-23,"Блефаролифтинг от профессора С.Н. Блохина",67,17,http://www.frauklinik.ru/,"шрамов. Все исследования и разработка трансконъюнктивного лазерного блефаролифтинга проводились в","Клинике Frau Klinik","— клинической базе РГМУ НИИ им. Пирогова.","Dofollow, Content",,"2020-06-04 07:54:19","2020-06-10 17:18:45",,ru,0,0,,7
79,2,9,9,2,http://plastic-review.com/publications/date/2014-02-21,"Бразильский лифтинг ягодиц",63,21,http://www.frauklinik.ru/,"нарушения анатомии ягодиц, шрамов и разрыва имплантов», — рассказывает ведущий специалист","клиники FrauKlinik","Тумаков Г.И. «Однако, в основе наших методик подтяжки и увеличения","Dofollow, Content",,"2020-06-04 08:48:28","2020-06-10 23:22:44",,ru,,,,8
